,priceSpecification.price,itemOffered.brand,itemOffered.fuelType,itemOffered.mileageFromOdometer.value,0,1,2,3,year,model,version,page
13,229000,BMW,Benzyna,17000,BMW,Seria,4,430i,2020,4,430i,80
14,167900,Volvo,Diesel,166546,Volvo,XC,60,D5,2020,XC,60,80
15,217900,Volkswagen,Benzyna,4751,Volkswagen,T-Roc,2.0,TSI,2020,T-Roc,2.0,80
16,279900,Volvo,Diesel,63762,Volvo,XC,90,,2020,XC,90,80
17,109900,Volvo,Benzyna,7900,Volvo,XC,60,B5,2020,XC,60,80
18,273900,Audi,Diesel,22233,Audi,A6,,,2020,A6,,80
19,146900,Kia,Benzyna,35000,Kia,Sportage,1.6,T-GDI,2020,Sportage,1.6,80
20,114900,Hyundai,Benzyna,21210,Hyundai,I30,,,2020,I30,,80
21,109700,Mazda,Benzyna,12100,Mazda,3,2.0,mHEV,2020,3,2.0,80
22,63900,Škoda,Benzyna,21048,Škoda,Fabia,1.0,TSI,2020,Fabia,1.0,80
23,39900,Renault,Benzyna,8662,Renault,Clio,1.0,TCe,2020,Clio,1.0,80
24,220350,BMW,Diesel,47499,BMW,X5,M,,2020,X5,M,80
25,78850,Renault,Benzyna,8502,Renault,Megane,,,2020,Megane,,80
26,53900,Toyota,Benzyna,6500,Toyota,Yaris,1.0,Active,2020,Yaris,1.0,80
27,345460,BMW,Diesel,96366,BMW,X5,xDrive25d,,2020,X5,xDrive25d,80
28,41500,Aixam,Diesel,4729,Aixam,GTO,,,2020,GTO,,80
29,31900,Dacia,Benzyna+LPG,20315,Dacia,Sandero,1.0,TCe,2020,Sandero,1.0,80
30,52900,Toyota,Benzyna,16571,Toyota,Aygo,1.0,VVT-i,2020,Aygo,1.0,80
31,82900,Mercedes-Benz,Diesel,18400,Mercedes-Benz,Citan,111,CDI,2020,Citan,111,80
0,269000,Mercedes-Benz,Benzyna,6000,Mercedes-Benz,GLE,,,2020,GLE,,69
1,128000,Audi,Benzyna,11283,Audi,A4,40,TFSI,2020,A4,40,69
2,223900,Mercedes-Benz,Diesel,21000,Mercedes-Benz,Klasa,E,220,2020,E,220,69
3,29900,Ford,Benzyna,21874,Ford,Fiesta,,,2020,Fiesta,,69
4,64900,Toyota,Benzyna,18500,Toyota,Yaris,,,2020,Yaris,,69
5,165000,Volkswagen,Benzyna,52000,Volkswagen,Arteon,2.0,TSI,2020,Arteon,2.0,69
6,98400,Opel,Diesel,134000,Opel,Vivaro,2.0,D,2020,Vivaro,2.0,69
7,106000,Volkswagen,Benzyna,20085,Volkswagen,T-Roc,,,2020,T-Roc,,69
8,289050,Volvo,Hybryda,28000,Volvo,XC,90,B5,2020,XC,90,69
9,319000,Mercedes-Benz,Diesel,36000,Mercedes-Benz,GLE,300,d,2020,GLE,300,69
10,54999,Mazda,Benzyna,13000,Mazda,2,1.5,mHEV,2020,2,1.5,69
11,69900,Opel,Diesel,20017,Opel,Insignia,1.6,CDTI,2020,Insignia,1.6,69
12,86900,Ford,Benzyna,11274,Ford,Bronco,,,2020,Bronco,,69
13,93900,Toyota,Benzyna,14609,Toyota,Corolla,,,2020,Corolla,,69
14,84900,BMW,Benzyna,12141,BMW,X2,,,2020,X2,,69
15,64800,Hyundai,Benzyna,26583,Hyundai,Tucson,,,2020,Tucson,,69
16,47600,Honda,Benzyna,16641,Honda,Civic,,,2020,Civic,,69
17,72900,Renault,Benzyna,17700,Renault,Megane,,,2020,Megane,,69
18,204900,BMW,Diesel,35400,BMW,Seria,3,,2020,3,,69
19,169900,BMW,Diesel,68125,BMW,3GT,,,2020,3GT,,69
20,97300,Jeep,Hybryda,20079,Jeep,Compass,1.3,T4,2020,Compass,1.3,69
21,89999,Hyundai,Diesel,16000,Hyundai,I30,Kombi,1.6,2020,I30,Kombi,69
22,170000,Volvo,Benzyna,25002,Volvo,S60,,,2020,S60,,69
23,111800,Toyota,Hybryda,25513,Toyota,C-HR,,,2020,C-HR,,69
24,80700,Mazda,Benzyna,51000,Mazda,CX-30,2.0,mHEV,2020,CX-30,2.0,69
25,69900,Peugeot,Diesel,8200,Peugeot,308,BlueHDi,FAP,2020,308,BlueHDi,69
26,275000,Audi,Hybryda,43190,Audi,A6,,,2020,A6,,69
27,159900,Volvo,Benzyna,11756,Volvo,S60,,,2020,S60,,69
28,47000,Citroën,Diesel,25000,Citroën,C4,SpaceTourer,,2020,C4,SpaceTourer,69
29,170000,Honda,Hybryda,1,Honda,CR-V,2.0,i-MMD,2020,CR-V,2.0,69
30,97900,Hyundai,Benzyna,33000,Hyundai,Tucson,1.6,GDi,2020,Tucson,1.6,69
31,99900,BMW,Benzyna,19246,BMW,X3,,,2020,X3,,69
0,344990,Mercedes-Benz,Diesel,54000,Mercedes-Benz,Klasa,V,300,2020,V,300,34
1,125000,GMC,Benzyna,31100,GMC,Terrain,,,2020,Terrain,,34
2,124900,Toyota,Hybryda,28218,Toyota,C-HR,,,2020,C-HR,,34
3,109000,Mazda,Benzyna,19400,Mazda,CX-30,,,2020,CX-30,,34
4,162900,Toyota,Hybryda,12870,Toyota,Camry,,,2020,Camry,,34
5,41600,Kia,Benzyna,113447,Kia,Picanto,1.2,,2020,Picanto,1.2,34
6,72900,Škoda,Benzyna,54555,Škoda,Scala,1.0,TSI,2020,Scala,1.0,34
7,68600,Toyota,Benzyna,12062,Toyota,Yaris,,,2020,Yaris,,34
8,59900,Toyota,Benzyna,58106,Toyota,Yaris,,,2020,Yaris,,34
9,189050,Alfa Romeo,Hybryda,1,Alfa,Romeo,Tonale,,2020,Romeo,Tonale,34
10,69900,Kia,Diesel,22500,Kia,Sportage,,,2020,Sportage,,34
11,65000,Toyota,Benzyna,34692,Toyota,Yaris,,,2020,Yaris,,34
12,144900,Mazda,Benzyna,18760,Mazda,CX-5,,,2020,CX-5,,34
13,169900,Audi,Diesel,43516,Audi,A4,,,2020,A4,,34
14,109400,Volvo,Benzyna,18152,Volvo,XC,90,,2020,XC,90,34
15,55000,Subaru,Benzyna,12480,Subaru,WRX,,,2020,WRX,,34
16,184900,Kia,Benzyna,40300,Kia,Stinger,2.0,T-GDI,2020,Stinger,2.0,34
17,272900,Audi,Diesel,16951,Audi,A5,,,2020,A5,,34
18,197900,Audi,Diesel,16590,Audi,Q3,35,TDI,2020,Q3,35,34
19,216900,Audi,Benzyna,12121,Audi,Q3,45,TFSI,2020,Q3,45,34
20,205000,Toyota,Benzyna,7600,Toyota,Sienna,,,2020,Sienna,,34
21,189900,Audi,Diesel,11350,Audi,A4,,,2020,A4,,34
22,197900,Audi,Diesel,29700,Audi,A4,,,2020,A4,,34
23,154900,Audi,Benzyna,1437,Audi,A4,35,TFSI,2020,A4,35,34
24,196900,Audi,Diesel,25150,Audi,A4,,,2020,A4,,34
25,197900,Audi,Diesel,27400,Audi,A4,,,2020,A4,,34
26,266900,Audi,Diesel,28100,Audi,A5,,,2020,A5,,34
27,265900,Audi,Diesel,26900,Audi,A5,,,2020,A5,,34
28,268900,Audi,Diesel,27200,Audi,A5,,,2020,A5,,34
29,275900,Audi,Diesel,28100,Audi,A5,,,2020,A5,,34
30,249900,Audi,Benzyna,23114,Audi,A5,,,2020,A5,,34
31,195900,Audi,Diesel,27900,Audi,A4,,,2020,A4,,34
0,154900,Audi,Diesel,65271,Audi,A4,35,TDI,2020,A4,35,113
1,209900,BMW,Diesel,88300,BMW,Seria,3,,2020,3,,113
2,215900,Audi,Diesel,20920,Audi,A6,40,TDI,2020,A6,40,113
3,28500,Renault,Diesel,22000,Renault,Clio,BLUE,dCi,2020,Clio,BLUE,113
4,659900,Porsche,Benzyna,12000,Porsche,911,,,2020,911,,113
5,229800,Audi,Diesel,11470,Audi,A4,,,2020,A4,,113
6,168800,Volkswagen,Benzyna,34652,Volkswagen,Arteon,,,2020,Arteon,,113
7,189900,Audi,Diesel,81723,Audi,A6,,,2020,A6,,113
8,105000,Ford,Benzyna,34000,Ford,Kuga,2.0,EcoBoost,2020,Kuga,2.0,113
9,8500,Hyundai,Benzyna,24000,Hyundai,Kona,,,2020,Kona,,113
10,113775,Ford,Diesel,43000,Ford,Mondeo,2.0,EcoBlue,2020,Mondeo,2.0,113
11,89900,Honda,Benzyna,9000,Honda,Civic,1.0,T,2020,Civic,1.0,113
12,95900,Nissan,Benzyna,16000,Nissan,Qashqai,1.3,DIG-T,2020,Qashqai,1.3,113
13,45900,Hyundai,Benzyna,6900,Hyundai,i10,1.0,Modern,2020,i10,1.0,113
14,91600,Kia,Diesel,29900,Kia,XCeed,1.6,CRDi,2020,XCeed,1.6,113
15,95000,Jeep,Benzyna,43337,Jeep,Compass,,,2020,Compass,,113
16,244900,Audi,Diesel,23565,Audi,A6,,,2020,A6,,113
17,79900,Hyundai,Benzyna,7000,Hyundai,Kona,1.0,T-GDI,2020,Kona,1.0,113
18,125952,Volkswagen,Benzyna,35200,Volkswagen,Golf,VIII,1.5,2020,Golf,VIII,113
19,244900,Volvo,Diesel,33091,Volvo,S90,,,2020,S90,,113
20,12900,Škoda,Benzyna+LPG,56000,Škoda,Fabia,,,2020,Fabia,,113
21,57900,Toyota,Benzyna,59700,Toyota,Yaris,,,2020,Yaris,,113
22,164000,Audi,Benzyna,21000,Audi,Q2,35,TFSI,2020,Q2,35,113
23,5900,Citroën,Benzyna,43000,Citroën,C4,1.2,PureTech,2020,C4,1.2,113
24,11500,Volkswagen,Diesel,14000,Volkswagen,Touran,,,2020,Touran,,113
25,249900,BMW,Benzyna,36375,BMW,Seria,5,,2020,5,,113
26,249900,BMW,Benzyna,30990,BMW,Seria,5,,2020,5,,113
27,69900,Toyota,Benzyna,20128,Toyota,Yaris,,,2020,Yaris,,113
28,69900,Opel,Diesel,19853,Opel,Astra,,,2020,Astra,,113
29,28900,Dacia,Benzyna+LPG,32683,Dacia,Sandero,Stepway,1.0,2020,Sandero,Stepway,113
30,41900,Microcar,Diesel,21000,Microcar,M.GO,,,2020,M.GO,,113
31,153000,BMW,Diesel,15104,BMW,Seria,1,118d,2020,1,118d,113
0,199900,Alfa Romeo,Benzyna,25000,Alfa,Romeo,Stelvio,2.0,2020,Romeo,Stelvio,89
1,244000,BMW,Hybryda,41952,BMW,X5,xDrive45e,,2020,X5,xDrive45e,89
2,216500,Mercedes-Benz,Benzyna,21000,Mercedes-Benz,Klasa,A,35,2020,A,35,89
3,276750,Volvo,Hybryda,39000,Volvo,S90,T8,AWD,2020,S90,T8,89
4,123900,Toyota,Hybryda,30172,Toyota,Corolla,,,2020,Corolla,,89
5,92900,Toyota,Benzyna,26088,Toyota,Corolla,,,2020,Corolla,,89
6,199900,Audi,Diesel,32465,Audi,A6,,,2020,A6,,89
7,847000,Porsche,Benzyna,11500,Porsche,911,Carrera,4S,2020,911,Carrera,89
8,519000,BMW,Benzyna,22000,BMW,M5,Competition,,2020,M5,Competition,89
9,147900,Volvo,Benzyna,30085,Volvo,XC,40,,2020,XC,40,89
10,375150,Porsche,Benzyna,41000,Porsche,Macan,GTS,,2020,Macan,GTS,89
11,98000,Opel,Diesel,71375,Opel,Combo,Life,1.5,2020,Combo,Life,89
12,520000,Porsche,Hybryda,13850,Porsche,Cayenne,E-Hybrid,,2020,Cayenne,E-Hybrid,89
13,127000,Ford,Diesel,24000,Ford,Tourneo,Connect,1.5,2020,Tourneo,Connect,89
14,32900,Citroën,Benzyna,29572,Citroën,C3,,,2020,C3,,89
15,128978,Kia,Benzyna,21000,Kia,XCeed,1.6,T-GDI,2020,XCeed,1.6,89
16,89000,Mazda,Benzyna,13400,Mazda,CX-3,2.0,SkyEnergy,2020,CX-3,2.0,89
17,39900,Renault,Benzyna,35000,Renault,Captur,,,2020,Captur,,89
18,479990,Chevrolet,Benzyna,50,Chevrolet,Silverado,,,2020,Silverado,,89
19,529337,Tesla,Elektryczny,33779,Tesla,Model,X,Long,2020,Model,X,89
20,85900,Ford,Diesel,3500,Ford,Focus,2.0,EcoBlue,2020,Focus,2.0,89
21,53900,Kia,Benzyna,30998,Kia,Rio,1.2,M,2020,Rio,1.2,89
22,94900,Renault,Benzyna,14563,Renault,Kadjar,,,2020,Kadjar,,89
23,219900,Mercedes-Benz,Diesel,26538,Mercedes-Benz,GLC,,,2020,GLC,,89
24,154900,Audi,Diesel,47500,Audi,A4,,,2020,A4,,89
25,93000,Škoda,Benzyna,45517,Škoda,Scala,1.0,TSI,2020,Scala,1.0,89
26,189900,Mercedes-Benz,Diesel,78500,Mercedes-Benz,GLC,200,d,2020,GLC,200,89
27,102900,BMW,Diesel,30625,BMW,X2,sDrive18d,,2020,X2,sDrive18d,89
28,360524,Volkswagen,Diesel,39000,Volkswagen,Touareg,4.0,V8,2020,Touareg,4.0,89
29,224900,Audi,Diesel,58266,Audi,A6,,,2020,A6,,89
30,239900,Audi,Diesel,48166,Audi,A6,,,2020,A6,,89
31,29900,Kia,Benzyna,18000,Kia,Picanto,,,2020,Picanto,,89
0,559990,Porsche,Hybryda,22500,Porsche,Cayenne,E-Hybrid,,2020,Cayenne,E-Hybrid,95
1,139999,Audi,Benzyna,22345,Audi,Q2,35,TFSI,2020,Q2,35,95
2,84900,Mazda,Benzyna,13900,Mazda,CX-30,,,2020,CX-30,,95
3,389900,BMW,Diesel,42600,BMW,X5,,,2020,X5,,95
4,199900,Volvo,Benzyna,19710,Volvo,S60,,,2020,S60,,95
5,569900,Porsche,Hybryda,23000,Porsche,Cayenne,E-Hybrid,,2020,Cayenne,E-Hybrid,95
6,339900,Porsche,Benzyna,15500,Porsche,Macan,Standard,,2020,Macan,Standard,95
7,53900,Opel,Benzyna,10100,Opel,Corsa,1.2,Elegance,2020,Corsa,1.2,95
8,349900,Porsche,Benzyna,12000,Porsche,718,Cayman,T,2020,718,Cayman,95
9,489900,Porsche,Benzyna,12900,Porsche,Macan,GTS,,2020,Macan,GTS,95
10,499900,Porsche,Benzyna,17000,Porsche,Macan,GTS,,2020,Macan,GTS,95
11,121000,Mazda,Benzyna,14000,Mazda,CX-5,2.5,Skypassion,2020,CX-5,2.5,95
12,164900,BMW,Diesel,26000,BMW,Seria,4,420d,2020,4,420d,95
13,47900,Citroën,Benzyna,11000,Citroën,C3,1.2,PureTech,2020,C3,1.2,95
14,83950,Mitsubishi,Benzyna,16000,Mitsubishi,ASX,,,2020,ASX,,95
15,49900,Alfa Romeo,Benzyna,17340,Alfa,Romeo,Giulia,2.0,2020,Romeo,Giulia,95
16,84900,Hyundai,Benzyna,37000,Hyundai,Kona,1.6,T-GDI,2020,Kona,1.6,95
17,182900,Ford,Diesel,64740,Ford,S-Max,,,2020,S-Max,,95
18,131600,Volkswagen,Benzyna,10500,Volkswagen,Tiguan,1.5,TSI,2020,Tiguan,1.5,95
19,450000,Ford,Benzyna,14000,Ford,F150,,,2020,F150,,95
20,119900,Ford,Benzyna,39000,Ford,EDGE,,,2020,EDGE,,95
21,162000,Hyundai,Diesel,13000,Hyundai,Santa,Fe,2.0,2020,Santa,Fe,95
22,122099,Mazda,Benzyna,13576,Mazda,CX-5,,,2020,CX-5,,95
23,79900,Renault,Diesel,31750,Renault,Kadjar,1.5,Blue,2020,Kadjar,1.5,95
24,169000,Audi,Diesel,35000,Audi,A4,,,2020,A4,,95
25,270600,Mercedes-Benz,Benzyna,29800,Mercedes-Benz,Klasa,C,300,2020,C,300,95
26,112899,Volkswagen,Benzyna,108000,Volkswagen,Passat,1.5,TSI,2020,Passat,1.5,95
27,112900,Volkswagen,Benzyna,15950,Volkswagen,Tiguan,,,2020,Tiguan,,95
28,118700,Toyota,Benzyna,24500,Toyota,Corolla,1.8,Hybrid,2020,Corolla,1.8,95
29,449900,BMW,Diesel,38500,BMW,Seria,8,,2020,8,,95
30,61800,Opel,Benzyna,9000,Opel,Corsa,1.2,Elegance,2020,Corsa,1.2,95
31,259900,Audi,Benzyna,4032,Audi,A6,55,TFSI,2020,A6,55,95
0,117900,BMW,Benzyna,41000,BMW,Seria,1,,2020,1,,52
1,52900,Škoda,Benzyna+LPG,45000,Škoda,Fabia,1.0,Active,2020,Fabia,1.0,52
2,97700,Volkswagen,Benzyna,2680,Volkswagen,Golf,VII,1.5,2020,Golf,VII,52
3,89900,Toyota,Benzyna,39494,Toyota,Corolla,,,2020,Corolla,,52
4,159900,Mercedes-Benz,Benzyna,29899,Mercedes-Benz,Klasa,A,200,2020,A,200,52
5,137000,Škoda,Diesel,17700,Škoda,Superb,2.0,TDI,2020,Superb,2.0,52
6,87800,Ford,Benzyna,27277,Ford,Focus,,,2020,Focus,,52
7,82700,Mitsubishi,Benzyna,68000,Mitsubishi,Eclipse,Cross,1.5,2020,Eclipse,Cross,52
8,79900,Renault,Benzyna,19000,Renault,Megane,,,2020,Megane,,52
9,59900,Kia,Benzyna,25602,Kia,Stinger,2.0,T-GDI,2020,Stinger,2.0,52
10,88800,Opel,Benzyna,24289,Opel,Crossland,X,,2020,Crossland,X,52
11,41900,Ford,Diesel,34900,Ford,Focus,Turnier,1.5,2020,Focus,Turnier,52
12,124500,Kia,Benzyna,12462,Kia,Pro_cee'd,ProCeed,1.6,2020,Pro_cee'd,ProCeed,52
13,88900,Renault,Diesel,31719,Renault,Megane,,,2020,Megane,,52
14,229000,Mercedes-Benz,Benzyna,76600,Mercedes-Benz,Klasa,A,,2020,A,,52
15,99000,Ford,Benzyna,6200,Ford,Kuga,,,2020,Kuga,,52
16,93900,Toyota,Benzyna,21938,Toyota,C-HR,,,2020,C-HR,,52
17,82900,Renault,Benzyna,29000,Renault,Megane,1.3,TCe,2020,Megane,1.3,52
18,344400,BMW,Diesel,17820,BMW,X5,xDrive25d,sport,2020,X5,xDrive25d,52
19,199900,BMW,Diesel,64970,BMW,Seria,3,320d,2020,3,320d,52
20,133900,Peugeot,Diesel,77000,Peugeot,508,,,2020,508,,52
21,299900,Jeep,Diesel,5237,Jeep,Gladiator,,,2020,Gladiator,,52
22,79900,Renault,Diesel,18420,Renault,Megane,,,2020,Megane,,52
23,169900,BMW,Diesel,19224,BMW,Seria,3,,2020,3,,52
24,163000,Peugeot,Diesel,25000,Peugeot,Boxer,HDi,333,2020,Boxer,HDi,52
25,22900,Renault,Benzyna,20000,Renault,Clio,,,2020,Clio,,52
26,38900,Fiat,Benzyna,15000,Fiat,500,,,2020,500,,52
27,89900,Citroën,Diesel,97759,Citroën,C4,SpaceTourer,Grand,2020,C4,SpaceTourer,52
28,38500,Škoda,Benzyna+LPG,63000,Škoda,Fabia,,,2020,Fabia,,52
29,129900,Mazda,Benzyna,40886,Mazda,CX-5,,,2020,CX-5,,52
30,39999,Dacia,Benzyna,40000,Dacia,Sandero,Stepway,,2020,Sandero,Stepway,52
31,138000,Audi,Benzyna,7500,Audi,SQ5,3.0,TFSI,2020,SQ5,3.0,52
0,99999,Toyota,Hybryda,22000,Toyota,Corolla,1.8,Hybrid,2020,Corolla,1.8,105
1,79900,Kia,Benzyna+LPG,10500,Kia,Ceed,1.4,L,2020,Ceed,1.4,105
2,279000,Audi,Benzyna,6369,Audi,Q7,55,TFSI,2020,Q7,55,105
3,61862,Dacia,Diesel,19600,Dacia,Dokker,1.5,Blue,2020,Dokker,1.5,105
4,135000,Mazda,Benzyna,8000,Mazda,CX-5,2.5,Skyprestige,2020,CX-5,2.5,105
5,132600,Subaru,Benzyna,9954,Subaru,XV,2.0i,Lineartronic,2020,XV,2.0i,105
6,53400,Audi,Hybryda,25800,Audi,A6,55,TFSI,2020,A6,55,105
7,86900,Ford,Hybryda,31000,Ford,Kuga,,,2020,Kuga,,105
8,18000,Citroën,Benzyna,80000,Citroën,C4,SpaceTourer,Grand,2020,C4,SpaceTourer,105
9,94900,Ford,Diesel,58250,Ford,Tourneo,Connect,Grand,2020,Tourneo,Connect,105
10,129500,DS Automobiles,Diesel,25500,DS,Automobiles,DS,7,2020,Automobiles,DS,105
11,93900,Mitsubishi,Benzyna,32300,Mitsubishi,Eclipse,Cross,1.5,2020,Eclipse,Cross,105
12,134900,Škoda,Benzyna,33940,Škoda,Superb,,,2020,Superb,,105
13,34900,Kia,Benzyna,24700,Kia,Stonic,,,2020,Stonic,,105
14,97047,Volkswagen,Benzyna,42673,Volkswagen,Passat,,,2020,Passat,,105
15,92127,Volkswagen,Benzyna,43253,Volkswagen,Passat,,,2020,Passat,,105
16,202000,Audi,Diesel,32575,Audi,A5,,,2020,A5,,105
17,212698,Volvo,Hybryda,96019,Volvo,XC,60,,2020,XC,60,105
18,90155,Opel,Benzyna,13232,Opel,Grandland,X,,2020,Grandland,X,105
19,185900,Volkswagen,Diesel,129860,Volkswagen,Multivan,2.0,BiTDI,2020,Multivan,2.0,105
20,333330,Volkswagen,Diesel,40546,Volkswagen,California,Grand,Autm,2020,California,Grand,105
21,139900,Volvo,Benzyna,79400,Volvo,XC,40,,2020,XC,40,105
22,283500,Audi,Diesel,11863,Audi,A6,,,2020,A6,,105
23,156900,Audi,Benzyna,37470,Audi,A4,,,2020,A4,,105
24,269900,Mercedes-Benz,Benzyna,23410,Mercedes-Benz,CLA,,,2020,CLA,,105
25,274900,Audi,Benzyna,4155,Audi,A6,,,2020,A6,,105
26,189900,BMW,Diesel,35696,BMW,Seria,5,,2020,5,,105
27,339900,Ford,Benzyna,11600,Ford,Explorer,3.0,EcoBoost,2020,Explorer,3.0,105
28,152900,Volvo,Benzyna,28500,Volvo,XC,40,,2020,XC,40,105
29,89900,Renault,Benzyna,28310,Renault,Megane,1.3,TCe,2020,Megane,1.3,105
30,274900,Mercedes-Benz,Diesel,15900,Mercedes-Benz,Klasa,E,220,2020,E,220,105
31,614900,Audi,Diesel,34142,Audi,SQ7,TDI,quattro,2020,SQ7,TDI,105
0,59500,Toyota,Benzyna,49172,Toyota,Yaris,1.5,Active,2020,Yaris,1.5,73
1,176000,Lexus,Hybryda,67000,Lexus,NX,300h,Business,2020,NX,300h,73
2,111930,BMW,Diesel,17000,BMW,X7,xDrive30d,,2020,X7,xDrive30d,73
3,399000,Mercedes-Benz,Diesel,40000,Mercedes-Benz,GLE,Coupe,350,2020,GLE,Coupe,73
4,144900,Audi,Benzyna,24700,Audi,Q3,45,TFSI,2020,Q3,45,73
5,116900,Subaru,Benzyna,9245,Subaru,XV,1.6i,Exclusive,2020,XV,1.6i,73
6,61600,Hyundai,Benzyna,37879,Hyundai,i20,,,2020,i20,,73
7,62600,Hyundai,Benzyna,57622,Hyundai,i20,,,2020,i20,,73
8,430000,BMW,Benzyna,2300,BMW,M2,CS,,2020,M2,CS,73
9,57900,Honda,Benzyna,41521,Honda,CR-V,,,2020,CR-V,,73
10,159900,Volvo,Benzyna,15000,Volvo,XC,40,,2020,XC,40,73
11,139900,Škoda,Diesel,51450,Škoda,Superb,,,2020,Superb,,73
12,99900,Kia,Benzyna,21000,Kia,Sportage,1.6,GDI,2020,Sportage,1.6,73
13,386000,Ford,Benzyna,22000,Ford,Explorer,3.0,EcoBoost,2020,Explorer,3.0,73
14,112000,Opel,Hybryda,29901,Opel,Grandland,X,1.6,2020,Grandland,X,73
15,48500,Škoda,Benzyna+LPG,43600,Škoda,Fabia,,,2020,Fabia,,73
16,890000,Porsche,Benzyna,33662,Porsche,911,Carrera,4S,2020,911,Carrera,73
17,499900,BMW,Benzyna,30000,BMW,Seria,8,,2020,8,,73
18,149900,Mercedes-Benz,Benzyna,13500,Mercedes-Benz,Klasa,C,180,2020,C,180,73
19,115900,Ford,Benzyna,14520,Ford,Kuga,,,2020,Kuga,,73
20,249899,Audi,Diesel,22013,Audi,Q5,,,2020,Q5,,73
21,100000,Mazda,Benzyna,37791,Mazda,6,SKYACTIV-G,165,2020,6,SKYACTIV-G,73
22,103900,Opel,Benzyna,13895,Opel,Crossland,X,,2020,Crossland,X,73
23,125900,Peugeot,Diesel,140000,Peugeot,5008,BlueHDI,180,2020,5008,BlueHDI,73
24,138000,Cupra,Benzyna,11000,Cupra,Formentor,2.0,TSI,2020,Formentor,2.0,73
25,99900,Citroën,Benzyna,6276,Citroën,C4,,,2020,C4,,73
26,46900,Škoda,Benzyna+LPG,122000,Škoda,Fabia,,,2020,Fabia,,73
27,147000,Volvo,Diesel,46697,Volvo,V60,,,2020,V60,,73
28,84600,Toyota,Hybryda,88000,Toyota,Corolla,1.8,Hybrid,2020,Corolla,1.8,73
29,115000,Kia,Benzyna,14628,Kia,Sportage,,,2020,Sportage,,73
30,83900,Volkswagen,Diesel,18080,Volkswagen,Golf,VII,1.6,2020,Golf,VII,73
31,74000,Ford,Benzyna,24327,Ford,EcoSport,,,2020,EcoSport,,73
0,79900,Renault,Diesel,54376,Renault,Megane,1.5,Blue,2020,Megane,1.5,114
1,155000,Citroën,Hybryda,20300,Citroën,C5,Aircross,,2020,C5,Aircross,114
2,161200,Ford,Hybryda,20746,Ford,Kuga,,,2020,Kuga,,114
3,169800,Mercedes-Benz,Benzyna,45000,Mercedes-Benz,CLA,200,AMG,2020,CLA,200,114
4,189900,Audi,Benzyna,32500,Audi,S3,TFSI,Quattro,2020,S3,TFSI,114
5,184900,Audi,Diesel,89752,Audi,A6,,,2020,A6,,114
6,124900,Ford,Diesel,26300,Ford,EDGE,,,2020,EDGE,,114
7,1569000,Bentley,Benzyna,12000,Bentley,Bentayga,,,2020,Bentayga,,114
8,229900,Tesla,Elektryczny,58000,Tesla,Model,3,,2020,Model,3,114
9,208977,Hyundai,Hybryda,9543,Hyundai,Santa,Fe,1.6,2020,Santa,Fe,114
10,143791,Škoda,Benzyna,44000,Škoda,Superb,2.0,TSI,2020,Superb,2.0,114
11,51906,Peugeot,Benzyna,64000,Peugeot,5008,1.2,PureTech,2020,5008,1.2,114
12,198900,Lexus,Hybryda,23524,Lexus,ES,,,2020,ES,,114
13,59900,Hyundai,Benzyna,62334,Hyundai,i20,1.2,Classic,2020,i20,1.2,114
14,157999,Volkswagen,Diesel,11700,Volkswagen,Passat,2.0,TDI,2020,Passat,2.0,114
15,485000,BMW,Diesel,12740,BMW,X5,M,M50d,2020,X5,M,114
16,707500,Ferrari,Hybryda,3300,Ferrari,SF90,Stradale,,2020,SF90,Stradale,114
17,279000,Jeep,Benzyna,27000,Jeep,Gladiator,,,2020,Gladiator,,114
18,63900,Toyota,Benzyna,54590,Toyota,Yaris,,,2020,Yaris,,114
19,159900,Seat,Benzyna,20501,Seat,Leon,,,2020,Leon,,114
20,369000,BMW,Diesel,19000,BMW,Seria,7,730d,2020,7,730d,114
21,159900,BMW,Benzyna,12000,BMW,X3,xDrive30i,,2020,X3,xDrive30i,114
22,179899,BMW,Diesel,20000,BMW,Seria,3,320d,2020,3,320d,114
23,119900,Hyundai,Diesel,34000,Hyundai,Tucson,1.6,CRDi,2020,Tucson,1.6,114
24,199900,Mercedes-Benz,Benzyna,17500,Mercedes-Benz,GLC,,,2020,GLC,,114
25,53500,Toyota,Benzyna,4300,Toyota,Yaris,,,2020,Yaris,,114
26,284900,Mercedes-Benz,Benzyna,32400,Mercedes-Benz,Klasa,A,45,2020,A,45,114
27,123900,Renault,Hybryda,3250,Renault,Megane,Grandtour,E-TECH,2020,Megane,Grandtour,114
28,89900,Volkswagen,Benzyna,24879,Volkswagen,T-Cross,,,2020,T-Cross,,114
29,269999,Jaguar,Elektryczny,12500,Jaguar,I-Pace,EV400,AWD,2020,I-Pace,EV400,114
30,167900,Mercedes-Benz,Diesel,41924,Mercedes-Benz,Klasa,E,220,2020,E,220,114
31,144900,MINI,Benzyna,21655,MINI,Clubman,,,2020,Clubman,,114
0,188800,Toyota,Benzyna,12570,Toyota,Sienna,,,2020,Sienna,,96
1,71418,Škoda,Benzyna,65000,Škoda,Fabia,1.0,TSI,2020,Fabia,1.0,96
2,165000,BMW,Benzyna,28000,BMW,X3,xDrive30i,,2020,X3,xDrive30i,96
3,157900,Audi,Diesel,47770,Audi,A6,35,TDI,2020,A6,35,96
